Id,age,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,X1,X2,X3,X4,marital_divorced,marital_married,marital_single,outcome_old_failure,outcome_old_na,outcome_old_other,outcome_old_success,job_entrepreneur,job_freelance,job_housekeeper,job_industrial_worker,job_manager,job_retired,job_salesman,job_student,job_teacher,job_technology,job_unemployed
7690,39,2.0,0,3,6,6.5,2,0,-1,0,0,0,0.0845423347193724,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6002,35,2.0,0,6,5,1.3,1,3,365,0,0,1,0.0737566502641948,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
897,25,1.0,0,8,7,7.1,1,0,-1,0,1,0,0.0708060210992682,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1969,37,1.0,0,15,5,2.9,4,2,359,0,0,1,0.0784776569280772,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218,62,2.0,0,15,10,3.15,1,0,-1,0,0,1,0.1154013763550197,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1416,50,0.0,0.0,8,5,14.35,2,0,-1,0,0,0,0.0796034354402338,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6339,41,1.0,0.0,9,5,13.75,1,0,-1,0,0,1,0.095110126559294,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5878,31,2.0,0,27,4,16.75,1,1,452,0,0,1,0.0793855428249777,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4338,52,0.0,0,31,7,7.25,3,0,-1,1,0,1,0.0787500226971474,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5373,52,1.0,0,8,8,5.35,2,0,-1,0,0,0,0.1191237085323116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8250,73,2.0,0,14,7,7.95,2,0,-1,0,0,0,0.0874112541535779,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6600,43,0.0,0,20,11,5.65,3,0,-1,1,0,1,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8189,34,1.0,0.0,9,5,3.7,4,0,-1,0,0,0,0.0771975378134476,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2962,28,1.0,0,18,5,31.4,2,0,-1,1,0,1,0.0680642056906288,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7384,38,1.0,0,21,7,14.1,8,0,-1,0,0,1,0.0728033700724492,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
97,48,0.0,0,21,11,5.5,1,0,-1,1,0,0,0.1076389519365206,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
596,25,1.0,0,30,4,15.85,1,0,-1,0,0,0,0.0983694369291667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8194,76,1.0,1,3,2,13.65,2,0,-1,0,0,0,0.0805385579140413,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6560,32,2.0,0,20,11,18.35,3,0,-1,0,0,1,0.1144027018684291,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3583,41,1.0,0,22,8,7.35,1,0,-1,0,0,0,0.0733934959054346,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5277,37,2.0,0,2,6,12.15,2,0,-1,0,0,0,0.0745192744175912,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3440,43,2.0,0,4,9,5.9,1,0,-1,0,0,1,0.1949140232055635,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4731,36,1.0,0,7,4,9.2,2,0,-1,0,0,1,0.0731574455722404,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4693,44,0.0,0.0,17,6,15.55,1,0,-1,0,0,1,0.0934668530859041,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2287,31,1.0,0,21,11,0.3,9,0,-1,0,0,1,0.0729032375211083,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2678,36,0.0,0.0,21,5,3.85,14,0,-1,0,0,1,0.0729849472518293,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7655,41,1.0,0,18,11,2.25,1,0,-1,0,0,1,0.0738202022769778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6090,26,2.0,0,29,1,8.1,1,0,-1,1,0,0,0.0718864053165798,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5343,34,1.0,0,22,8,8.35,2,0,-1,0,1,0,0.0712418063297804,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1567,35,1.0,0,16,4,78.45,1,4,234,0,0,1,0.0777513482105569,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8313,55,0.0,0.0,9,6,8.25,3,0,-1,1,0,0,0.0748824287763513,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6670,45,1.0,0,7,7,12.6,1,0,-1,1,0,0,0.072285875111216,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6917,51,1.0,0.0,16,5,30.85,1,0,-1,0,0,1,0.0741016469050169,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6260,53,1.0,0,21,11,12.05,2,0,-1,0,0,0,0.0794400159787917,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1841,39,2.0,0,5,4,9.9,1,0,-1,0,0,0,0.0748370344815063,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2331,36,1.0,0,8,6,10.25,1,6,371,0,0,1,0.0984329889419497,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2859,25,1.0,0.0,9,6,13.05,3,0,-1,0,0,1,0.0734025747644036,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4581,55,0.0,0.0,11,6,12.6,1,0,-1,0,0,0,0.1535507417427777,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5186,51,2.0,0,12,4,5.45,1,2,181,0,0,0,0.0919506836380803,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3535,42,1.0,0.0,27,5,9.4,1,0,-1,0,0,1,0.0734207324823416,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4096,57,2.0,0,13,8,13.7,3,0,-1,0,0,0,0.0804477693243513,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
296,69,0.0,0,11,2,17.2,2,0,-1,0,0,0,0.0941023732137344,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1103,33,0.0,0,8,8,6.4,2,0,-1,0,0,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
730,27,1.0,0.0,19,5,9.75,3,0,-1,0,0,1,0.0728487643672943,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
621,55,1.0,0,28,8,7.25,2,8,93,0,0,0,0.0897989940624262,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3670,47,2.0,0,18,8,31.4,6,0,-1,0,0,0,0.0789951518893105,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7290,30,1.0,0,31,7,32.6,13,0,-1,0,0,1,0.0732391553029615,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2652,27,1.0,0,22,4,13.45,2,0,-1,0,0,0,0.1072304032829154,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1262,60,1.0,1,12,10,12.55,1,1,187,0,0,0,0.1821037532002977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5051,37,1.0,0.0,30,5,9.35,1,0,-1,0,0,1,0.1015561164272874,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3963,37,1.0,0,22,10,16.7,2,8,182,0,0,0,0.0771612223775715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
872,50,1.0,0,12,8,10.3,5,0,-1,0,0,1,0.0749641385070724,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6276,46,1.0,0,5,5,35.75,3,0,-1,0,0,1,0.1574909665353258,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
91,31,1.0,0.0,19,5,12.45,3,0,-1,0,0,1,0.0735932308027527,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5219,41,2.0,0.0,21,5,12.15,3,0,-1,0,0,1,0.0788498901458064,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4366,44,2.0,0,30,4,18.55,1,2,160,0,0,1,0.0825177491692844,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1207,37,2.0,0,25,6,12.8,2,3,318,0,0,0,0.0739109908666678,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7915,66,2.0,0,28,1,7.3,2,0,-1,0,0,0,0.0810469740163056,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8856,41,1.0,1,14,9,8.75,2,0,-1,1,0,1,0.1276941513990521,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5119,60,1.0,0,13,8,4.8,2,0,-1,0,0,0,0.0807746082472355,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5994,37,1.0,0.0,6,5,29.9,1,0,-1,0,0,1,0.0728124489314183,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5959,51,1.0,0,18,7,32.25,4,0,-1,0,0,0,0.1565830806384253,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3005,32,1.0,0.0,20,5,9.75,2,0,-1,0,0,1,0.1181613494815971,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5203,34,2.0,0,3,8,12.65,3,3,251,1,0,0,0.0734298113413106,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6965,47,2.0,0.0,9,6,4.5,1,0,-1,0,0,0,0.1142755978428631,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3841,32,1.0,0,20,11,30.9,1,0,-1,0,0,1,0.1309262251920178,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1321,27,0.0,0,11,5,2.0,5,0,-1,1,0,1,0.0734207324823416,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7786,34,2.0,0,18,5,27.8,2,4,356,0,0,1,0.0878470393840902,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
718,45,1.0,0,7,5,27.15,3,1,288,1,1,1,0.0718410110217347,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3767,45,1.0,0,22,8,11.85,1,0,-1,0,0,0,0.0729032375211083,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1054,44,1.0,0.0,27,5,29.5,2,0,-1,0,0,1,0.0720044304831768,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5934,56,1.0,0.0,20,6,0.4,2,0,-1,0,0,0,0.078023713979627,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3688,43,2.0,0,16,11,18.5,1,1,88,0,0,0,0.1017286147476985,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3215,25,1.0,0,23,7,14.75,2,0,-1,0,0,1,0.0734570479182176,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4881,32,1.0,0,20,11,4.4,1,5,178,0,0,1,0.1018647976322335,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1862,22,2.0,0,28,7,5.25,3,1,93,0,0,0,0.081818677028671,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4849,45,2.0,0,1,6,2.95,1,7,293,0,0,0,0.0959726181613494,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2304,64,2.0,0,25,8,23.45,1,0,-1,0,0,0,0.0762533364806711,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5428,30,2.0,0,4,5,38.55,3,1,89,0,0,0,0.097007608083816,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1009,24,1.0,0,9,11,12.65,1,1,90,0,0,0,0.0739382274435749,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,45,0.0,0,21,7,7.85,1,0,-1,0,0,1,0.0791131770559076,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
377,46,1.0,0,20,11,2.9,2,0,-1,0,0,1,0.0956276215205273,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
447,65,0.0,0,1,6,18.65,2,5,188,0,0,0,0.089508470575418,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7932,56,0.0,0.0,20,6,6.2,10,0,-1,0,0,0,0.0728033700724492,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6522,35,2.0,0,18,7,39.45,2,0,-1,0,0,1,0.0741198046229549,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2895,56,1.0,0,7,10,10.65,1,0,-1,0,0,0,0.2259909574564668,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
159,34,1.0,0,31,8,3.45,5,7,110,0,0,1,0.0728033700724492,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3221,46,1.0,0,21,11,76.5,2,0,-1,0,0,1,0.0833983984892778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2606,29,2.0,0,29,1,10.1,1,0,-1,0,0,0,0.0750821636736694,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5260,57,1.0,0,21,8,40.45,10,0,-1,0,0,0,0.099014035915966,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2195,29,1.0,0,14,8,4.75,1,0,-1,0,0,0,0.0741198046229549,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
922,52,0.0,0,28,1,10.65,1,0,-1,0,0,0,0.0755815009169647,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6571,43,2.0,0,27,8,0.75,19,0,-1,0,1,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7034,33,1.0,0,28,7,0.6,3,0,-1,0,0,1,0.0797577760427069,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4771,57,2.0,0,16,7,14.2,1,0,-1,1,0,0,0.0730666569825504,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7694,32,2.0,0,14,6,23.75,2,0,-1,0,0,1,0.0732209975850235,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60,44,1.0,0,2,7,13.25,1,0,-1,0,0,1,0.0736023096617217,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6422,43,2.0,1,4,5,16.05,5,0,-1,0,0,0,0.0967987943275289,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1177,27,1.0,0,4,7,21.3,4,0,-1,1,0,1,0.0739473063025439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2431,54,1.0,1,19,11,3.1,1,0,-1,0,0,1,0.1012746717992482,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1824,37,2.0,0,24,2,27.6,2,10,183,0,0,0,0.0751184791095455,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6707,35,1.0,0,14,5,12.05,3,0,-1,0,0,1,0.0844878615655584,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8297,51,1.0,0.0,9,5,3.0,1,0,-1,0,0,1,0.0702068164073139,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6284,59,1.0,0,25,7,23.05,2,0,-1,0,0,1,0.1246073393495905,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2805,40,2.0,0,20,8,22.85,2,0,-1,0,0,0,0.0730484992646124,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4754,40,1.0,0,15,5,41.35,1,0,-1,0,0,0,0.0732573130208995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5926,32,1.0,0,13,8,4.5,2,0,-1,0,0,1,0.0690538013182503,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7242,46,2.0,0,14,8,10.75,1,0,-1,0,0,0,0.0732028398670855,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6427,29,1.0,0,20,7,7.75,2,1,481,0,0,0,0.0843970729758683,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5333,30,1.0,0.0,26,5,71.8,7,0,-1,0,0,1,0.0739745428794509,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5594,42,1.0,0,17,4,2.1,2,0,-1,0,0,1,0.0792039656455976,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1839,76,0.0,1,4,2,20.95,1,0,-1,0,0,0,0.0929856735605469,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1415,35,2.0,0,20,5,7.2,1,0,-1,0,0,0,0.0898716249341782,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6446,55,1.0,0,2,2,38.55,1,0,-1,0,1,0,0.0700070815099958,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8701,33,2.0,0,26,8,4.9,7,0,-1,0,0,1,0.0694441922539175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2913,40,2.0,1,28,7,49.95,7,0,-1,0,0,0,0.087474806166361,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
353,27,1.0,0,29,1,12.15,2,3,192,1,0,0,0.0748279556225373,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7197,39,1.0,0.0,29,5,10.35,5,0,-1,1,0,1,0.0745465109944982,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1384,78,1.0,1,22,10,49.6,4,0,-1,0,0,0,0.1164454451364552,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2136,56,2.0,0,25,5,52.7,1,0,-1,0,0,0,0.1916819494125978,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7460,32,1.0,0,7,7,41.0,5,0,-1,0,0,0,0.0747280881738783,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4607,31,1.0,0,7,5,44.25,2,2,295,0,0,1,0.0728033700724492,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,45,2.0,0,30,4,30.45,1,0,-1,0,0,0,0.07425598750749,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2162,40,1.0,0,15,5,2.15,3,0,-1,0,0,1,0.0745011166996531,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4139,44,1.0,1,9,7,1.6,1,0,-1,0,0,1,0.0767799103008733,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2296,26,0.0,0.0,23,6,33.0,3,0,-1,0,0,1,0.0716957492782307,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5154,31,1.0,0,19,3,10.5,3,0,-1,0,0,0,0.0768616200315944,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6357,32,1.0,0,8,8,28.5,3,0,-1,0,0,0,0.0771884589544786,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1783,26,1.0,0.0,27,5,7.2,1,0,-1,0,0,1,0.1014925644145043,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1127,28,2.0,0,17,4,4.15,1,0,-1,1,0,0,0.0751457156864525,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1515,28,1.0,0.0,28,5,86.0,1,0,-1,0,0,1,0.0814192072340348,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5628,30,0.0,0,16,4,15.65,1,0,-1,1,0,1,0.0728850798031703,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2130,35,2.0,0,9,2,5.35,4,2,12,1,0,0,0.0760172861474769,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3309,56,2.0,0,26,5,20.0,1,5,551,0,0,1,0.1849817514934723,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1835,27,1.0,0,30,7,17.3,4,0,-1,0,0,1,0.0772429321082926,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3916,40,2.0,0,28,7,7.75,5,0,-1,0,1,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5629,52,1.0,0,13,8,19.7,6,0,-1,0,0,0,0.074183356635738,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3275,47,1.0,0,12,5,19.95,1,6,274,1,0,1,0.0788226535688994,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3779,31,0.0,0,20,4,4.15,3,2,340,0,0,1,0.0744466435458391,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3794,38,1.0,0.0,28,5,8.75,1,0,-1,0,0,1,0.0977793110961814,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4985,42,1.0,0,15,5,24.25,1,3,347,0,0,1,0.0718410110217347,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8237,43,0.0,0,12,5,17.75,2,0,-1,0,0,0,0.0733117861747135,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5481,35,2.0,0.0,2,6,4.55,2,0,-1,0,0,1,0.083634448822472,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
958,75,0.0,0,4,2,6.3,3,0,-1,0,0,1,0.1080384217311568,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6543,36,0.0,0,6,2,12.4,2,0,-1,0,0,0,0.0774335881466417,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3424,25,1.0,0,8,7,28.2,2,0,-1,1,0,0,0.0737294136872877,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5055,42,1.0,0,7,8,7.1,2,0,-1,1,0,0,0.0735024422130626,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2046,45,1.0,0,14,1,11.15,1,0,-1,0,0,0,0.1183883209558222,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7491,44,2.0,0,22,9,12.65,1,6,184,0,0,0,0.0942930292520836,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5684,33,2.0,0,3,2,30.7,1,0,-1,0,0,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3951,56,2.0,0,21,7,42.2,1,0,-1,1,0,0,0.074237829789552,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3342,59,2.0,0,20,4,19.1,1,0,-1,1,0,1,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1060,80,0.0,1,9,12,16.65,2,0,-1,0,0,0,0.074210593212645,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3601,47,1.0,0,11,7,42.15,2,0,-1,0,0,1,0.1042706952590198,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3884,57,1.0,0,3,2,17.95,1,0,-1,0,0,0,0.0743376972382111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1883,59,0.0,1,19,6,65.55,3,0,-1,0,0,0,0.1059230475913787,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6775,35,1.0,0,5,6,9.45,1,7,86,0,0,0,0.0826539320538194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4822,38,1.0,0,5,2,56.0,3,2,251,0,0,1,0.0729758683928603,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66,37,1.0,0,8,5,7.05,4,11,171,1,0,1,0.1039347774771666,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1365,29,2.0,0.0,13,8,22.55,1,0,-1,0,0,0,0.0801935612732191,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4333,26,1.0,0,13,10,9.2,1,5,92,0,0,0,0.0910246400232418,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5664,35,1.0,0,14,5,9.05,1,2,346,0,0,1,0.0758538666860349,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1551,34,1.0,0,8,7,19.25,1,0,-1,0,0,1,0.0715958818295716,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
643,54,1.0,0,29,10,6.6,1,0,-1,0,0,1,0.0749822962250104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7104,55,2.0,0,12,8,46.5,10,0,-1,0,0,0,0.077960161966844,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8785,60,1.0,1,15,6,17.05,6,0,-1,0,0,0,0.1050060828355092,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8006,29,2.0,0,21,7,20.3,4,0,-1,0,0,1,0.0707243113685472,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5895,59,1.0,0,4,8,11.9,1,1,182,0,0,0,0.0864216585259564,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3823,41,1.0,0,20,8,36.7,7,0,-1,0,0,0,0.0741016469050169,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6112,56,1.0,0,16,7,19.0,2,0,-1,1,0,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3852,38,1.0,0,17,7,4.3,1,0,-1,0,0,0,0.0731392878543024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8306,37,1.0,0.0,28,5,10.7,2,0,-1,1,0,1,0.0707152325095782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8448,31,2.0,1,29,7,16.1,3,3,440,0,0,1,0.0887912407168667,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83,44,2.0,0,10,7,4.95,5,0,-1,1,0,1,0.0753817660196466,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4501,21,1.0,0.0,3,6,4.65,1,0,-1,0,0,1,0.0915239772665371,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4385,75,0.0,0,11,2,24.75,1,0,-1,0,0,0,0.4098741670146896,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1681,29,2.0,0,28,7,1.7,3,0,-1,0,0,0,0.0915330561255061,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1837,31,1.0,0,3,2,16.65,2,0,-1,0,0,0,0.0796760663119859,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1537,60,0.0,0,30,4,23.0,8,0,-1,0,0,0,0.0833620830534018,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
